Greater Accra,Accra Metropolitan,Duala Medical Centre,Clinic,Burma Camp,Quasi-Government,5.58805,-0.15001
Greater Accra,Accra Metropolitan,East Legon Clinic,Hospital,East Legon,Private,5.63002,-0.17534
Greater Accra,Accra Metropolitan,Eden Specialist Hospital,Hospital,North Kaneshie,Private,5.5803,-0.22805
Greater Accra,Ga West,Ediths Maternity Home,Maternity Home,Medie,Private,5.75781,-0.02641
Greater Accra,Accra Metropolitan,Efan Victory Clinic,Clinic,Pig Farm (lorry station),Private,5.59848,-0.19858
Greater Accra,Tema Metropolitan,Einen Medical Centre,Health Centre,Tema Community 2,Private,5.63344,-0.00946
Greater Accra,Accra Metropolitan,El-Rapha Clinic,Hospital,Mataheko,Private,5.56096,-0.24662
Greater Accra,Ga West,Eme's Maternity Home & Clinic,Maternity Home,North Kwashieman,Private,5.60656,-0.27205
Greater Accra,Accra Metropolitan,Emmanuel Eye Clinic,Clinic,East Legon,Private,5.6302,-0.17472
Greater Accra,Accra Metropolitan,Emmanuel Maternity Home & Clinic,Maternity Home,Awoshie,Private,5.58564,-0.27895
Greater Accra,Accra Metropolitan,Esidem Medical Centre,Clinic,Maamobi (near market),Private,5.59487,-0.19429
Greater Accra,Tema Metropolitan,Estate Clinic & Lab,Clinic,Lashibi Community 19,Private,5.65645,-0.06177
Greater Accra,Tema Metropolitan,Estate Medical Centre,Clinic,Adenta Estate,Private,5.70699,-0.16719
Greater Accra,Accra Metropolitan,Eye Gye Nyame Clinic,Hospital,Nima (Mallam atta gutter. market road),Private,5.57916,-0.20364
Greater Accra,Accra Metropolitan,Fahd Al-Marzouq Clinic,Clinic,Nima,CHAG,5.58522,-0.19976
Greater Accra,Accra Metropolitan,Fair Lady Clinic,Clinic,East Legon (towards America house -Social X'tian centre),Private,5.63677,-0.14999
Greater Accra,Accra Metropolitan,Faith Evangelical Hospital,Hospital,Bubuashie,Private,5.57727,-0.23709
Greater Accra,Tema Metropolitan,Faith Medical Centre,Clinic,Kpone,Private,5.69593,0.04715
Greater Accra,Accra Metropolitan,Family Health Hospital,Hospital,Korle-bu (before mortuary turn right to korlebu flats),Private,5.54547,-0.22981
Greater Accra,Ga West,Fausty Maternity Home,Maternity Home,Horbor,Private,5.68927,-0.42634
Greater Accra,Accra Metropolitan,Felidan Maternity Home,Maternity Home,Chemuna (Chorkor),Private,5.52571,-0.25049
Greater Accra,Tema Metropolitan,Fiden Medical Centre (Formerly Eillen's Maternity Home),Clinic,Tema Community 2,Private,5.63682,-0.01062
Greater Accra,Dangme west,Dodowa Health Centre,Health Centre,Dodowa,Government,5.88556,-0.09225
Greater Accra,Ga East,Doku Memorial Clinic,Hospital,Madina,Private,5.68042,-0.16565
Greater Accra,Ga West,Dome Sampah-mang CHPS,CHPS,Dome Sampah-mang,Government,5.71916,-0.36576
Greater Accra,Dangme West,Ebenezer Clinic,Clinic,Lower Prampram,Private,5.70932,0.11292
Greater Accra,Accra Metropolitan,Egon German Clinic,Hospital,Abelemkpe,Private,5.61261,-0.21417
Greater Accra,Accra Metropolitan,El Shadai Mat Home & Clinic,Maternity Home,Nyamekye (Darkuman),Private,5.59793,-0.25534
Greater Accra,Accra Metropolitan,Emmanuel Clinic (ENT Specialist),Clinic,Nungua,Private,5.58915,-0.08284
Greater Accra,Tema Metropolitan,Esther Memorial Maternity Home & Clinic,Maternity Home,Ashaima New Town,Private,5.70392,-0.02951
Greater Accra,Accra Metropolitan,Faith Medical Centre,Hospital,Alajo (near T junction),Private,5.59978,-0.21767
Greater Accra,Accra Metropolitan,Fire Medical Centre (Old site),Hospital,James Town,Government,5.53282,-0.2177
Greater Accra,Accra Metropolitan,Fralena Health Centre,Health Centre,Kaneshie,Private,5.5648,-0.23579
Greater Accra,Ga East,Fransko Maternity Home (same as Francisca Maternity Home),Maternity Home,Madina,Private,5.67082,-0.17037
Greater Accra,Ga East,Ga East District Health Directorate,District Health Directorate,Abokobi,Government,5.7345,-0.20296
Greater Accra,Ga West,Ga West District Health Directorate,District Health Directorate,Amasaman,Government,5.70119,-0.30056
Greater Accra,Tema Metropolitan,GAFCO Clinic,Clinic,Tema Main Habour,Private,5.63309,0.00807
Greater Accra,Accra Metropolitan,Gak Clinic,Hospital,Osu (Nyaniba Estate),Private,5.55989,-0.174
Greater Accra,Ga West,Gbawe Clinic & Maternity Home,Maternity Home,Gbawe,Private,5.57741,-0.2846
Greater Accra,Tema Metropolitan,Ghacem Clinic,Clinic,Tema Main Habour,Private,5.6351,0.00686
Greater Accra,Ga East,Ghana Atomic Energy Commission Clinic,Clinic,Atomic,Quasi-Government,5.66854,-0.23162
Greater Accra,Accra Metropolitan,Ghana Police Clinic,Clinic,37 Licencing Office,Quasi-Government,5.59374,-0.17854
Greater Accra,Accra Metropolitan,Regional Health Directorate,Regional Health Directorate,Adabraka,Government,5.55802,-0.20629
Greater Accra,Accra Metropolitan,Regional Health Directorate (new site),Regional Health Directorate,Adabraka,Government,5.56179,-0.20348
Greater Accra,Accra Metropolitan,Gimpa Clinic,Clinic,Greenhill,Quasi-Government,5.63633,-0.20028
Greater Accra,Ga East,Global Medical Centre,Clinic,Madina,Private,5.67534,-0.18185
Greater Accra,Tema Metropolitan,Gloria Family Health Centre,Hospital,Adenta,Private,5.69705,-0.17367
Greater Accra,Accra Metropolitan,Gloria's Maternity Home,Maternity Home,New Town,Private,5.5867,-0.20833
Greater Accra,Ga West,God Cares Clinic & Maternity,Clinic,Asabaham (near Domiabra),Private,5.60629,-0.41625
Greater Accra,Dangme west,Godia Clinic,Clinic,New Dawhenya,Private,5.75451,-0.04701
Greater Accra,Accra Metropolitan,Golden Sourveinier Clinic,Clinic,Tesano,Private,5.59525,-0.23342
Greater Accra,Accra Metropolitan,Goodwill Maternity Home,Maternity Home,Asylum Down,Private,5.56844,-0.20448
Greater Accra,Tema Metropolitan,GPHA Main Clinic,Clinic,Tema Community 2,Quasi-Government,5.63276,-0.00654
Greater Accra,Tema Metropolitan,Grace & Peace Clinic & Maternity Home,Maternity Home,Ashalebotwe,Private,5.68191,-0.14157
Greater Accra,Accra Metropolitan,Grace Baah Memorial Clinic,Clinic,Russia,Private,5.55228,-0.25181
Greater Accra,Dangme west,Grace Maternity Home,Maternity Home,Dodowa,Private,5.87929,-0.10627
Greater Accra,Accra Metropolitan,Grace Maternity Home & Clinic,Maternity Home,Awoshie (last stop),Private,5.58553,-0.27977
Greater Accra,Accra Metropolitan,Grasam Clinic,Clinic,Mempeasem,Private,5.65097,-0.15879
Greater Accra,Ga East,Greater Grace Hospital,Hospital,Pantang hosp road,Private,5.71866,-0.17425
Greater Accra,Accra Metropolitan,Green Hand Clinic,Clinic,North Kaneshie,Private,5.58284,-0.22884
Greater Accra,Tema Metropolitan,GTP Clinic,Clinic,Tema Heavy Industrial Town,Private,5.66264,-0.00345
Greater Accra,Accra Metropolitan,Hajj Abdulai Yaro's Memorial Clinic,Hospital,Nima,CHAG,5.58254,-0.19682
Greater Accra,Accra Metropolitan,Hams Clinic,Clinic,Mataheko,Private,5.55984,-0.24297
Greater Accra,Accra Metropolitan,Hannah Larbie's Maternity Home,Maternity Home,Chorkor (near Abodwe),Private,5.52961,-0.24151
Greater Accra,Ga East,Harmony Clinic,Hospital,Madina,Private,5.67152,-0.17373
Greater Accra,Tema Metropolitan,Health Loop Clinic,Clinic,Adenta Estate,Private,5.70134,-0.14823
Greater Accra,Accra Metropolitan,Hebron Maternity & Clinic,Maternity Home,La,Private,5.5639,-0.15154
Greater Accra,Accra Metropolitan,Henrietta Clinic & Maternity Home,Maternity Home,Lartebiokorshie (near Nkruma flats),Private,5.5501,-0.232
Greater Accra,Accra Metropolitan,Highway Dental Clinic,Clinic,Maamobi (near market),Private,5.59481,-0.19421
Greater Accra,Accra Metropolitan,Hobats Clinic,Clinic,Tesano,Private,5.60699,-0.2317
Greater Accra,Accra Metropolitan,Holy Cross Clinic & Maternity Home,Clinic,Lartebiokoshie,Private,5.55001,-0.24449
Greater Accra,Accra Metropolitan,Holy Height Clinic,Clinic,Kokomlemle,Private,5.57714,-0.20895
Greater Accra,Accra Metropolitan,Holy Trinity Medical Centre,Hospital,North Kaneshie,Private,5.5867,-0.23519
Greater Accra,Accra Metropolitan,International Health Care Centre,Clinic,Roman Ridge (near Ghana inst of engineers buidling),Private,5.60547,-0.19762
Greater Accra,Accra Metropolitan,Iran Clinic,Hospital,Circle,CHAG,5.568,-0.21248
Greater Accra,Accra Metropolitan,James Camp Borstral Clinic,Clinic,Roman Ridge,Quasi-Government,5.60807,-0.19085
Greater Accra,Accra Metropolitan,James Fort Prison's Clinic,Clinic,James Town,Quasi-Government,5.53423,-0.21111
Greater Accra,Accra Metropolitan,James Town Maternity Home,Maternity Home,James Town,Government,5.54065,-0.21591
Greater Accra,Accra Metropolitan,Jesus Saves Clinic,Clinic,Okaishie,Private,5.54896,-0.20779
Greater Accra,Tema Metropolitan,Jireh Eye Clinic,Clinic,Tema Community 1,Private,5.63503,-0.00321
Greater Accra,Accra Metropolitan,Johpat Hospital,Hospital,Dzorwulu,Private,5.61151,-0.19963
Greater Accra,Tema Metropolitan,Kpone Health Centre,Health Centre,Kpone,Government,5.69206,0.05842
Greater Accra,Accra Metropolitan,Jordan's Maternity Home,Maternity Home,La,Private,5.5621,-0.16464
Greater Accra,Ga West,Joy Family Clinic,Clinic,Santamaria,Private,5.60186,-0.2741
Greater Accra,Tema Metropolitan,Jubail Specialist Hospital,Hospital,Sakumano Estate,Private,5.62549,-0.05216
Greater Accra,Accra Metropolitan,Juliana Aku Clegg Maternity home,Maternity Home,Zongo junction,Private,5.55837,-0.23957
Greater Accra,Accra Metropolitan,Kaneshie Market Clinic,Clinic,Kaneshie,Private,5.56684,-0.2374
Greater Accra,Accra Metropolitan,Kaneshie Polyclinic,Polyclinic,Kaneshie,Government,5.57446,-0.23074
Greater Accra,Accra Metropolitan,Kaneshie School Clinic,Clinic,Kaneshie,Government,5.57281,-0.23295
Greater Accra,Accra Metropolitan,Karikari Brobbey Hospital,Hospital,Agege (Agege road -Karikari area),Private,5.53092,-0.26149
Greater Accra,Dangme East,Kasseh Health Centre,Health Centre,Kasseh,Government,5.89665,0.52294
Greater Accra,Accra Metropolitan,Keep Smiling clinic,Clinic,Mamprobi (opposite mtyr uganda),Private,5.53292,-0.23732
Greater Accra,Accra Metropolitan,King David Hospital,Hospital,Kotobabi,Private,5.59277,-0.20588
Greater Accra,Ga East,Kokrobite CHPS,CHPS,Kokrobite,Government,5.50209,-0.37027
Greater Accra,Ga West,Kokrobite Community Clinic,Clinic,Kokrobite,Government,5.50179,-0.37017
Greater Accra,Accra Metropolitan,Korle-Bu Polyclinic,Polyclinic,Korle-Bu,Government,5.580728,-0.210467
Greater Accra,Accra Metropolitan,Korle-Bu Teaching Hospital,Teaching Hospital,Korle-bu,Private,5.53719,-0.2266
Greater Accra,Ga East,Korle-Gonno Polyclinic,Polyclinic,Korle-bu,Government,5.53736,-0.22312
Greater Accra,Accra Metropolitan,Kpeshie Sub Metro Health Directorate,District Health Directorate,La,Government,5.55538,-0.16657
Greater Accra,Accra Metropolitan,Kumorji Hospital,Hospital,Cantoments,Private,5.57419,-0.18263
Greater Accra,Accra Metropolitan,La General Hospital,Hospital,La,Government,5.55538,-0.16657
Greater Accra,Accra Metropolitan,Labadi Road Dental Clinic,Clinic,Osu,Private,5.55265,-0.17742
Greater Accra,Accra Metropolitan,Lagoon Clinic,Clinic,Chemuna (Chorkor),Private,5.52568,-0.25025
Greater Accra,Tema Metropolitan,Lagoon Clinic,Clinic,Tema Community 1,Private,5.64767,-0.00154
Greater Accra,Accra Metropolitan,Lagoon Clinic & Maternity home,Maternity Home,Mpoase (off Glefe rd),Private,5.52397,-0.26406
Greater Accra,Accra Metropolitan,Lakeside Clinic,Hospital,Tesano,Private,5.5923,-0.23136
Greater Accra,Accra Metropolitan,Lapaz Community Clinic,Hospital,Abaka Lapas,Private,5.60851,-0.25349
Greater Accra,Accra Metropolitan,Laura's Maternity Home & Clinic,Maternity Home,Darkuman,Private,5.58704,-0.24794
Greater Accra,Tema Metropolitan,Leister Medical Centre,Clinic,Spintex road,Private,5.61916,-0.1461
Greater Accra,Accra Metropolitan,Link Road Hospital,Hospital,Lartebiokorshie,Private,5.54944,-0.24093
Greater Accra,Tema Metropolitan,Lube Oil Clinic,Clinic,Tema Heavy Industrial Town,Quasi-Government,5.65042,0.00836
Greater Accra,Accra Metropolitan,Maamobi Polyclinic,Polyclinic,Maamobi,Government,5.59184,-0.19929
Greater Accra,Accra Metropolitan,Mega Care Clinic (Annex),Clinic,Abossey Okai,Private,5.55952,-0.23308
Greater Accra,Accra Metropolitan,Liha Medical Clinic,Clinic,East Legon (before America house road),Private,5.64174,-0.16071
Greater Accra,Accra Metropolitan,Maabs Dental Clinic,Clinic,Osu,Private,5.55982,-0.17441
Greater Accra,Accra Metropolitan,Megavest Medical Centre,Hospital,North Kaneshie,Private,5.59342,-0.24423
Greater Accra,Tema Metropolitan,Lebanon Clinic,Clinic,Ashaiman,Private,5.68791,-0.03049
Greater Accra,Accra Metropolitan,Lession Clinic,Clinic,Nima,Private,5.58208,-0.20114
Greater Accra,Accra Metropolitan,Limb Fitting Centre,Others,Tema Station (near Lotteries),Government,5.5485,-0.19999
Greater Accra,Accra Metropolitan,Mab Medicare Centre,Hospital,Nyamekye (Darkuman),Private,5.59958,-0.25417
Greater Accra,Ga East,Madina RCH Clinic (near Market),Clinic,Madina (Old road),Government,5.6788,-0.16751
Greater Accra,Accra Metropolitan,Larkai Medical Centre,Clinic,Nima (near Police station),Private,5.576,-0.19972
Greater Accra,Accra Metropolitan,Life Line Clinic,Clinic,Nima 441 (area near bridge),Private,5.5882,-0.19478
Greater Accra,Accra Metropolitan,Living Clinic & Laboratory,Clinic,Agbogbloshie,CHAG,5.55032,-0.2167
Greater Accra,Ga West,Lizzie Matternity Home & Clinic,Maternity Home,Ofankor,Private,5.65484,-0.27076
Greater Accra,Ga East,Madina Central Clinic,Clinic,Madina (Old road),Private,5.66759,-0.16516
Greater Accra,Accra Metropolitan,Makola Government Clinic,Clinic,Makola,Government,5.54857,-0.20599
Greater Accra,Accra Metropolitan,Makola Plaza Clinic,Clinic,Makola,Private,5.54672,-0.20603
Greater Accra,Accra Metropolitan,Mallam Atta Market Clinic,Clinic,Mallam Atta,Government,5.57872,-0.20832
Greater Accra,Ga West,Mallam Demonstration Clinic,Clinic,Mallam,Government,5.57781,-0.29942
Greater Accra,Accra Metropolitan,Mamprobi Polyclinic,Polyclinic,Mamprobi,Government,5.53807,-0.24556
Greater Accra,Ga West,Mamprobi School Dental Clinic,Clinic,Mamprobi (salvation army schls),Government,5.54138,-0.24118
Greater Accra,Tema Metropolitan,Manko Clinic,Clinic,Tema Fishing Habour,Private,5.64503,0.0132
Greater Accra,Accra Metropolitan,Manna Mission Hospital,Hospital,Teshie,CHAG,5.60706,-0.10872
Greater Accra,Ga West,Margo Maternity Home,Maternity Home,Jei Krodua,Private,5.64608,-0.49304
Greater Accra,Accra Metropolitan,Martin Memorial Hospital,Hospital,Dzorwulu,Private,5.61023,-0.20448
Greater Accra,Ga West,Mary's Clinic,Clinic,Chorkor (behind police station),Private,5.528,-0.23733
Greater Accra,Accra Metropolitan,May Day Clinic,Clinic,Lartebiokorshie,Private,5.54985,-0.24674
Greater Accra,Accra Metropolitan,May Day Clinic,Clinic,Agbogbloshie,Private,5.55142,-0.21931
